Belgium,Neurological disorders,0.995876662
Belgium,Other infectious diseases,1.046966314
Belgium,Transport injuries,1.100957189
Belgium,Neoplasms,2.52855545
Belgium,Unintentional injuries,3.284728992
Belgium,Other non-communicable diseases,3.382715824
Belize,Neglected tropical diseases and malaria,0.232308629
Belize,Skin and subcutaneous diseases,0.29435912
Belize,Maternal and neonatal disorders,1.207188009
Belize,Cardiovascular diseases,1.23861303
Belize,Neurological disorders,1.24248459
Belize,Diabetes and kidney diseases,1.358931531
Belize,Self-harm and interpersonal violence,2.570976081
Belize,Other infectious diseases,2.738744217
Belize,HIV/AIDS and sexually transmitted infections,3.084657329
Belize,Chronic respiratory diseases,3.35307317
Belize,Digestive diseases,3.500366824
Belize,Transport injuries,3.857432301
Belize,Enteric infections,4.084620076
Belize,Nutritional deficiencies,4.398682641
Belize,Neoplasms,4.604268738
Belize,Other non-communicable diseases,11.13144502
Belize,Respiratory infections and tuberculosis,11.3960544
Belize,Unintentional injuries,13.13535996
Benin,Skin and subcutaneous diseases,0.585929986
Benin,Chronic respiratory diseases,2.464829028
Benin,Self-harm and interpersonal violence,2.929354139
Benin,Maternal and neonatal disorders,3.449611484
Benin,Diabetes and kidney diseases,5.065440653
Benin,Neurological disorders,5.114200591
Benin,Cardiovascular diseases,5.385754557
Benin,HIV/AIDS and sexually transmitted infections,7.041946192
Benin,Digestive diseases,8.319892732
Benin,Neoplasms,11.32535691
Benin,Transport injuries,26.65044876
Benin,Unintentional injuries,39.72931319
Benin,Other non-communicable diseases,46.07221808
Benin,Nutritional deficiencies,47.2297867
Benin,Other infectious diseases,99.3987831
Benin,Respiratory infections and tuberculosis,101.4973767
Benin,Enteric infections,149.148887
Benin,Neglected tropical diseases and malaria,236.5934873
Bermuda,Neglected tropical diseases and malaria,0.02947098
Bermuda,Skin and subcutaneous diseases,0.123437461
Bermuda,Nutritional deficiencies,0.337046255
Bermuda,Diabetes and kidney diseases,0.551326944
Bermuda,Enteric infections,0.604326841
Bermuda,Self-harm and interpersonal violence,0.705705051
Bermuda,Maternal and neonatal disorders,0.807075186
Bermuda,Cardiovascular diseases,0.852246599
Bermuda,HIV/AIDS and sexually transmitted infections,1.367647336
Bermuda,Digestive diseases,1.3895615
Bermuda,Chronic respiratory diseases,1.449542564
Bermuda,Neurological disorders,1.546745386
Bermuda,Other infectious diseases,1.588083843
Bermuda,Transport injuries,2.05004294
Bermuda,Respiratory infections and tuberculosis,3.660014121
Bermuda,Unintentional injuries,5.779677714
Bermuda,Neoplasms,6.165806762
Bermuda,Other non-communicable diseases,8.890977452
Bhutan,Self-harm and interpersonal violence,0.15790546
Bhutan,Skin and subcutaneous diseases,0.279846159
Bhutan,Maternal and neonatal disorders,0.551732608
Bhutan,Diabetes and kidney diseases,0.795712063
Bhutan,Cardiovascular diseases,0.82127801
Bhutan,Neurological disorders,1.395357298
Bhutan,Transport injuries,1.790831267
Bhutan,Nutritional deficiencies,1.881975429
Bhutan,Chronic respiratory diseases,1.991282457
Bhutan,Digestive diseases,2.466723417
Bhutan,Neoplasms,4.354324291
Bhutan,Neglected tropical diseases and malaria,5.086189771
Bhutan,Enteric infections,6.996440439
Bhutan,HIV/AIDS and sexually transmitted infections,7.233426805
Bhutan,Other non-communicable diseases,9.575467524
Bhutan,Respiratory infections and tuberculosis,12.07692798
Bhutan,Unintentional injuries,13.64809606
Bhutan,Other infectious diseases,15.47242294
Bolivia,Skin and subcutaneous diseases,0.213810935
Bolivia,Neglected tropical diseases and malaria,0.334934908
Bolivia,Maternal and neonatal disorders,0.418426999
Bolivia,Neurological disorders,0.856722454
Bolivia,Self-harm and interpersonal violence,1.244027896
Bolivia,Diabetes and kidney diseases,1.978681478
Bolivia,Cardiovascular diseases,2.511411955
Bolivia,Chronic respiratory diseases,3.056177744
Bolivia,Nutritional deficiencies,7.060161308
Bolivia,Neoplasms,7.139715905
Bolivia,Enteric infections,7.287833352
Bolivia,Digestive diseases,7.822365743
Bolivia,Transport injuries,8.541173998
Bolivia,Other infectious diseases,8.660989838
Bolivia,Other non-communicable diseases,13.01711875
Bolivia,HIV/AIDS and sexually transmitted infections,18.08121738
Bolivia,Unintentional injuries,20.90071891
Bolivia,Respiratory infections and tuberculosis,27.06841734
Bosnia and Herzegovina,Nutritional deficiencies,0.008134867
Bosnia and Herzegovina,Neglected tropical diseases and malaria,0.008870234
Bosnia and Herzegovina,Skin and subcutaneous diseases,0.017513161
Bosnia and Herzegovina,HIV/AIDS and sexually transmitted infections,0.018846318
Bosnia and Herzegovina,Chronic respiratory diseases,0.18524923
Bosnia and Herzegovina,Diabetes and kidney diseases,0.186160934
Bosnia and Herzegovina,Maternal and neonatal disorders,0.222517995
Bosnia and Herzegovina,Enteric infections,0.285567403
Bosnia and Herzegovina,Self-harm and interpersonal violence,0.311154163
Bosnia and Herzegovina,Cardiovascular diseases,0.551212726
Bosnia and Herzegovina,Digestive diseases,0.57154273
Bosnia and Herzegovina,Neurological disorders,0.737137769
Bosnia and Herzegovina,Transport injuries,0.778458735
Bosnia and Herzegovina,Respiratory infections and tuberculosis,0.960351213
Bosnia and Herzegovina,Unintentional injuries,2.15662938
Bosnia and Herzegovina,Neoplasms,3.35004947
Bosnia and Herzegovina,Other infectious diseases,3.880605175
Bosnia and Herzegovina,Other non-communicable diseases,4.35148502
Botswana,Skin and subcutaneous diseases,0.213157707
Botswana,Diabetes and kidney diseases,0.748766081
Botswana,Maternal and neonatal disorders,0.766095573
Botswana,Neglected tropical diseases and malaria,0.858580047
Botswana,Neurological disorders,0.902990437
Botswana,Chronic respiratory diseases,1.320285258
Botswana,Self-harm and interpersonal violence,1.451194238
Botswana,Cardiovascular diseases,1.838717871
Botswana,Digestive diseases,2.618866919
Botswana,Neoplasms,3.167807669
Botswana,Other non-communicable diseases,5.709854183
Botswana,Transport injuries,6.392475615
Botswana,HIV/AIDS and sexually transmitted infections,6.401944167
Botswana,Other infectious diseases,9.004274938
Botswana,Unintentional injuries,10.91651338
Botswana,Nutritional deficiencies,15.90544796
Botswana,Respiratory infections and tuberculosis,25.83252147
Botswana,Enteric infections,49.15273939
Brazil,Skin and subcutaneous diseases,0.398328125
Brazil,Diabetes and kidney diseases,0.639554961
Brazil,Neurological disorders,0.903443856
Brazil,Maternal and neonatal disorders,1.098497011
Brazil,Chronic respiratory diseases,1.11003198
Brazil,HIV/AIDS and sexually transmitted infections,1.239581444
Brazil,Self-harm and interpersonal violence,1.241785643
Brazil,Neglected tropical diseases and malaria,1.360894456
Brazil,Nutritional deficiencies,1.391055754
Brazil,Digestive diseases,1.511837247
Brazil,Cardiovascular diseases,1.558055573
Brazil,Enteric infections,2.44450719
Brazil,Other infectious diseases,2.690216228
Brazil,Transport injuries,3.375357189
Brazil,Neoplasms,5.29178319
Brazil,Respiratory infections and tuberculosis,6.867019163
Brazil,Unintentional injuries,6.909163685
Brazil,Other non-communicable diseases,7.652777175
Brunei,Nutritional deficiencies,0.012081816
Brunei,Skin and subcutaneous diseases,0.08206367
Brunei,Neglected tropical diseases and malaria,0.112382102
Brunei,Enteric infections,0.216991094
Brunei,Digestive diseases,0.280835847
Brunei,Diabetes and kidney diseases,0.389553776
Brunei,Self-harm and interpersonal violence,0.469358261
Brunei,Chronic respiratory diseases,0.505346504
Brunei,Cardiovascular diseases,0.885237639
Brunei,HIV/AIDS and sexually transmitted infections,0.920875648
Brunei,Neurological disorders,1.069527644
Brunei,Maternal and neonatal disorders,1.267053232
Brunei,Other infectious diseases,1.729284582
Brunei,Transport injuries,3.424274046
Brunei,Neoplasms,4.316948388
Brunei,Respiratory infections and tuberculosis,4.359462894
Brunei,Unintentional injuries,5.771309457
Brunei,Other non-communicable diseases,6.826007827
Bulgaria,Neglected tropical diseases and malaria,0.024313328
Bulgaria,Nutritional deficiencies,0.059763008
Bulgaria,Skin and subcutaneous diseases,0.072362731
Bulgaria,Chronic respiratory diseases,0.16707039
Bulgaria,HIV/AIDS and sexually transmitted infections,0.206210525
Bulgaria,Diabetes and kidney diseases,0.295822822
Bulgaria,Self-harm and interpersonal violence,0.329346588
Bulgaria,Maternal and neonatal disorders,0.385299539
Bulgaria,Enteric infections,0.644953015
Bulgaria,Neurological disorders,0.823244814
Bulgaria,Cardiovascular diseases,0.957632898
Bulgaria,Digestive diseases,1.143067898
Bulgaria,Transport injuries,1.539520933
Bulgaria,Other infectious diseases,2.122658138
Bulgaria,Neoplasms,4.063166225
Bulgaria,Respiratory infections and tuberculosis,4.099677299
Bulgaria,Unintentional injuries,5.096740349
Bulgaria,Other non-communicable diseases,7.415321039
Burkina Faso,Skin and subcutaneous diseases,1.917853688
Burkina Faso,Maternal and neonatal disorders,3.328054309
Burkina Faso,Chronic respiratory diseases,4.588586801
Burkina Faso,HIV/AIDS and sexually transmitted infections,5.688149665
Burkina Faso,Self-harm and interpersonal violence,7.087334522
Burkina Faso,Diabetes and kidney diseases,7.186729106
Burkina Faso,Cardiovascular diseases,7.624131951
Burkina Faso,Neurological disorders,8.078217749
Burkina Faso,Digestive diseases,12.11655365
Burkina Faso,Neoplasms,14.74349731
Burkina Faso,Transport injuries,22.39339769
Burkina Faso,Unintentional injuries,61.639661
Burkina Faso,Nutritional deficiencies,70.80813632
Burkina Faso,Other non-communicable diseases,100.1218845
Burkina Faso,Other infectious diseases,103.5771999
Burkina Faso,Respiratory infections and tuberculosis,167.2965046
Burkina Faso,Enteric infections,200.1783767
Burkina Faso,Neglected tropical diseases and malaria,472.3999223
Burundi,Skin and subcutaneous diseases,0.84255301
Burundi,Maternal and neonatal disorders,2.093037052
Burundi,Diabetes and kidney diseases,2.272713075
Burundi,Self-harm and interpersonal violence,2.377384681
Burundi,Neurological disorders,2.822462514
Burundi,Cardiovascular diseases,4.049225756
Burundi,Digestive diseases,4.198198934
Burundi,HIV/AIDS and sexually transmitted infections,4.373696649
Burundi,Chronic respiratory diseases,5.763114253
Burundi,Transport injuries,11.91351633
Burundi,Neoplasms,11.96472052
Burundi,Unintentional injuries,30.87030709
Burundi,Other non-communicable diseases,61.5196985
Burundi,Nutritional deficiencies,82.10820366
Burundi,Other infectious diseases,92.55204388
Burundi,Enteric infections,111.8672068
Burundi,Respiratory infections and tuberculosis,112.3314772
Burundi,Neglected tropical diseases and malaria,178.3278913
Cambodia,Skin and subcutaneous diseases,0.085095333
Cambodia,Self-harm and interpersonal violence,0.228841592
Cambodia,Diabetes and kidney diseases,0.588875925
Cambodia,Maternal and neonatal disorders,0.671473633
Cambodia,Neurological disorders,0.720043906
Cambodia,Cardiovascular diseases,1.124316237
Cambodia,Chronic respiratory diseases,1.258965469
Cambodia,HIV/AIDS and sexually transmitted infections,1.519243827
Cambodia,Nutritional deficiencies,1.70043247
Cambodia,Neoplasms,4.279996109
Cambodia,Transport injuries,4.783378265
Cambodia,Neglected tropical diseases and malaria,6.458301132
